Col1,Col2,Actual,Predicted
-13523,-7593,S36,NO NAME
-18032,3457,S36,NO NAME
-4701,5233,S36,NO NAME
-5200,-5622,S36,NO NAME
-17683,-36,S36,NO NAME
-7004,-7779,S36,NO NAME
-13804,-178,S36,NO NAME
-8460,-2354,S36,NO NAME
-11685,-10335,S36,NO NAME
-3106,-65,S36,NO NAME
-17675,-3077,S36,NO NAME
-18829,-4941,S37,NO NAME
-18206,8797,S37,NO NAME
-6765,-7267,S37,NO NAME
-18605,163,S37,NO NAME
-14998,-12309,S37,NO NAME
-15408,-8089,S37,NO NAME
-21403,-216,S37,NO NAME
-9812,-7324,S37,NO NAME
-18548,1152,S37,NO NAME
-7235,7805,S37,NO NAME
-7931,8344,S37,NO NAME
-11258,-11600,S37,NO NAME
-21933,-1428,S37,NO NAME
-7252,-6587,S37,NO NAME
-19566,-3310,S37,NO NAME
-16883,-8297,S37,NO NAME
-5420,-4546,S37,NO NAME
-13849,12989,S37,NO NAME
-10768,10662,S37,NO NAME
-23072,3622,S37,NO NAME
-14202,-9927,S37,NO NAME
-10986,4273,S37,NO NAME
-19496,-5397,S37,NO NAME
-9600,-9925,S37,NO NAME
-18899,-1985,S38,NO NAME
-4612,5257,S38,NO NAME
-11104,9649,S38,NO NAME
-7284,-7730,S38,NO NAME
-17818,3364,S38,NO NAME
-8478,7003,S38,NO NAME
-3802,-4074,S38,NO NAME
-7822,6194,S38,NO NAME
-5743,2383,S38,NO NAME
-19213,757,S38,NO NAME
-13067,-573,S38,NO NAME
-18466,1507,S38,NO NAME
-14998,-7701,S38,NO NAME
-11680,8389,S38,NO NAME
-6258,-6432,S38,NO NAME
-19486,2863,S38,NO NAME
-15895,-5277,S38,NO NAME
-3072,-2811,S38,NO NAME
-15644,8130,S38,NO NAME
-14032,1687,S38,NO NAME
-13084,-4953,S38,NO NAME
-15923,5700,S38,NO NAME
-12364,-8620,S38,NO NAME
-1657,-1034,S38,NO NAME
